service,method,path_norm,fe_files,be_files,notes
public-api,POST,/WEBHOOKS/{PARAM},,bthwani-project-main/backend-nest/src/modules/notification/webhook.controller.ts,BE-ONLY
public-api,POST,/WITHDRAW/REQUEST,,bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,BE-ONLY
public-api,POST,/{PARAM}/ASSIGN-DRIVER,,bthwani-project-main/backend-nest/reports/ACTION_PLAN_100.md;bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,BE-ONLY
public-api,POST,/{PARAM}/CANCEL,,bthwani-project-main/backend-nest/reports/API_DOCUMENTATION_PROGRESS.md;bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,BE-ONLY
public-api,POST,/{PARAM}/NOTES,,bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,BE-ONLY
public-api,POST,/{PARAM}/POD,,bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,BE-ONLY
public-api,POST,/{PARAM}/RATE,,bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,BE-ONLY
public-api,POST,/{PARAM}/REPEAT,,bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,BE-ONLY
public-api,POST,/{PARAM}/RETARGET/PUSH,,bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,BE-ONLY
public-api,POST,/{PARAM}/RETURN,,bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,BE-ONLY
public-api,POST,/{PARAM}/ROUTE_NAME,,bthwani-project-main/backend-nest/reports/FINAL_COMPREHENSIVE_REPORT.md,BE-ONLY
public-api,POST,/{PARAM}/SCHEDULE,,bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,BE-ONLY
public-api,POST,/{PARAM}/UPDATE-LOCATION,,bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,BE-ONLY
public-api,POST,/{PARAM}/VENDOR-ACCEPT,,bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,BE-ONLY
public-api,POST,/{PARAM}/VENDOR-CANCEL,,bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,BE-ONLY
public-api,PUT,/ADMIN/SETTINGS/APPEARANCE,bthwani-project-main/admin-dashboard/src/pages/admin/AppearanceSettingsPage.tsx,,FE-ONLY
public-api,PUT,/API/CONTENT/LATEST,bthwani-project-main/admin-dashboard/public/sw.js,,FE-ONLY
public-api,PUT,/HOME-LAYOUTS/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,PUT,/ONBOARDING-SLIDES/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,PUT,/PAGES/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,PUT,/SETTINGS/APPEARANCE,,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,BE-ONLY
public-api,PUT,/STORES/{PARAM},,bthwani-project-main/backend-nest/stub-endpoints/delivery-stubs.ts,BE-ONLY
public-api,PUT,/STRINGS/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,PUT,/{PARAM},,bthwani-project-main/backend-nest/src/modules/store/delivery-store.controller.ts,BE-ONLY
