module,controller,method,path,auth_guard,dto_in,dto_out,statuses,file,line
wallet,WalletController,POST,/topup/verify,@Auth(AuthType.FIREBASE),@Body: { transactionId: string },"{ verified: boolean; transaction: import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction & Required<{ _id: unknown; }> & { __v: number; }; }","200, 404, 400",src\modules\wallet\wallet.controller.ts,141
wallet,WalletController,GET,/topup/history,@Auth(AuthType.FIREBASE),@Query: CursorPaginationDto,"import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/common/utils/pagination.helper"").PaginationResult<import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction>","200, 401",src\modules\wallet\wallet.controller.ts,155
wallet,WalletController,GET,/topup/methods,@Auth(AuthType.FIREBASE),,{ methods: { id: string; name: string; enabled: boolean; }[]; },"200, 401",src\modules\wallet\wallet.controller.ts,169
wallet,WalletController,POST,/withdraw/request,@Auth(AuthType.FIREBASE),"@Body: {
      amount: number;
      method: string;
      accountInfo: any;
    }",{ success: boolean; message: string; requestId: string; },"201, 400, 401",src\modules\wallet\wallet.controller.ts,180
wallet,WalletController,GET,/withdraw/my,@Auth(AuthType.FIREBASE),@Query: CursorPaginationDto,{ data: never[]; pagination: { nextCursor: null; hasMore: boolean; limit: number; }; },"200, 401",src\modules\wallet\wallet.controller.ts,205
wallet,WalletController,PATCH,/withdraw/:id/cancel,@Auth(AuthType.FIREBASE),@Param: string,{ success: boolean; message: string; },"200, 404, 400",src\modules\wallet\wallet.controller.ts,219
wallet,WalletController,GET,/withdraw/methods,@Auth(AuthType.FIREBASE),,{ methods: { id: string; name: string; minAmount: number; maxAmount: number; }[]; },"200, 401",src\modules\wallet\wallet.controller.ts,233
wallet,WalletController,POST,/coupons/apply,@Auth(AuthType.FIREBASE),@Body: { code: string; amount?: number },{ success: boolean; discount: number; message: string; },"200, 400",src\modules\wallet\wallet.controller.ts,244
wallet,WalletController,POST,/coupons/validate,@Auth(AuthType.FIREBASE),@Body: { code: string },{ valid: boolean; discount: number; },"200, 400",src\modules\wallet\wallet.controller.ts,257
wallet,WalletController,GET,/coupons/my,@Auth(AuthType.FIREBASE),,{ data: never[]; },"200, 401",src\modules\wallet\wallet.controller.ts,270
wallet,WalletController,GET,/coupons/history,@Auth(AuthType.FIREBASE),@Query: CursorPaginationDto,{ data: never[]; pagination: { nextCursor: null; hasMore: boolean; limit: number; }; },"200, 401",src\modules\wallet\wallet.controller.ts,279
wallet,WalletController,POST,/subscriptions/subscribe,@Auth(AuthType.FIREBASE),@Body: { planId: string; autoRenew?: boolean },{ success: boolean; message: string; subscriptionId: string; },"201, 400",src\modules\wallet\wallet.controller.ts,295
wallet,WalletController,GET,/subscriptions/my,@Auth(AuthType.FIREBASE),,{ data: never[]; },"200, 401",src\modules\wallet\wallet.controller.ts,308
wallet,WalletController,PATCH,/subscriptions/:id/cancel,@Auth(AuthType.FIREBASE),@Param: string,{ success: boolean; message: string; },"200, 404",src\modules\wallet\wallet.controller.ts,317
wallet,WalletController,POST,/pay-bill,@Auth(AuthType.FIREBASE),"@Body: {
      billType: string;
      billNumber: string;
      amount: number;
    }","{ success: boolean; transaction: import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction & Required<{ _id: unknown; }> & { __v: number; }; newBalance: number; }","200, 400",src\modules\wallet\wallet.controller.ts,332
wallet,WalletController,GET,/bills,@Auth(AuthType.FIREBASE),@Query: CursorPaginationDto,"{ data: (import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction & Required<{ _id: unknown; }> & { __v: number; })[]; pagination: { nextCursor: any; hasMore: boolean; limit: number; }; }","200, 401",src\modules\wallet\wallet.controller.ts,355
wallet,WalletController,POST,/transfer,@Auth(AuthType.FIREBASE),"@Body: {
      recipientPhone: string;
      amount: number;
      notes?: string;
    }",{ success: boolean; message: string; },,src\modules\wallet\wallet.controller.ts,371
wallet,WalletController,GET,/transfers,@Auth(AuthType.FIREBASE),@Query: CursorPaginationDto,"{ data: (import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction & Required<{ _id: unknown; }> & { __v: number; })[]; pagination: { nextCursor: any; hasMore: boolean; limit: number; }; }",,src\modules\wallet\wallet.controller.ts,392
wallet,WalletController,GET,/transaction/:id,@Auth(AuthType.FIREBASE),@Param: string,"{ transaction: import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction & Required<{ _id: unknown; }> & { __v: number; }; }",,src\modules\wallet\wallet.controller.ts,404
wallet,WalletController,POST,/refund/request,@Auth(AuthType.FIREBASE),@Body: { transactionId: string; reason: string },{ success: boolean; message: string; },,src\modules\wallet\wallet.controller.ts,414
wallet,WalletController,GET,/events,@Auth(AuthType.FIREBASE),"@Query: number, @Query: number",{ message: string; userId: string; },200,src\modules\wallet\wallet.controller.ts,430
wallet,WalletController,GET,/audit,@Auth(AuthType.FIREBASE),,{ message: string; userId: string; },200,src\modules\wallet\wallet.controller.ts,446
wallet,WalletController,POST,/replay,"@Auth(AuthType.FIREBASE), @Roles('admin')",@Body: { userId: string },{ message: string; userId: string; },200,src\modules\wallet\wallet.controller.ts,458
wallet,WalletController,GET,/statistics,@Auth(AuthType.FIREBASE),,{ message: string; userId: string; },200,src\modules\wallet\wallet.controller.ts,471
